x,y
2.4194158511538677,-0.676693423329686
2.4124559732810034,-0.4574426527189538
2.391604364634158,-0.23907472757827775
2.3569449872819073,-0.02246893847060083
2.308617402304038,0.19150251954100395
2.246816207828336,0.40197805891501637
2.171790255452607,0.6081101689404078
2.0838416482071276,0.8090688283631495
1.9833245240923616,1.0040448475888528
1.870643630090227,1.1922531270036665
1.7462526923908501,1.3729358182933271
1.6106525893973402,1.5453653760308412
1.464389334865241,1.7088474872451378
1.3080518792978495,1.862723867174349
1.1422697384504041,2.006374909946209
0.967710458492324,2.139222183512217
0.7850769280343901,2.2607307587893386
0.5951045478443904,2.3704113636306294
0.39855826964778185,2.467822352951478
0.19622951593707838,2.552571487078491
-0.011067006807200297,2.6243175111602186
-0.22249658865197885,2.6827715292799947
-0.43720787729392174,2.7276981677378345
-0.6543363061546792,2.758916522817243
-0.8730075756853559,2.7763008892206402
-1.092341173862212,2.7797812662402244
-1.3114539216978172,2.769343639626113
-1.5294635294911163,2.745030038016788
-1.7454921494966582,2.7069383637045945
-1.958669910707636,2.655221998417768
-2.1681384215194157,2.5900891857063524
-2.3730542261695637,2.511802192418914
-2.5725922010365103,2.4206762526465146
-2.765948877121152,2.3170782983862868
-2.9523456753329276,2.2014254820357833
-3.1310320415530297,2.074183496667505
-3.3012884688509265,1.9358647008472671
-3.4624293946848375,1.7870260555470783
-3.6138059614201126,1.628266881459892
-3.7548086290499265,1.4602264457466931
-3.8848696295977456,1.283581387933278
-4.003465253318585,1.0990429953216851
-4.110117957493306,0.9073543388872882
-4.204398289324605,0.7092872811942292
-4.285926615191853,0.5056393683773075
-4.354374649301697,0.29723061870517153
-4.409466775579084,0.08490022065618463
-4.450981157475917,-0.13049684619740387
-4.478750631228541,-0.34809325389042567
-4.492663378967215,-0.5670128184883957
-4.492663378967215,-0.786374028170977
-4.478750631228541,-1.0052935927689468
-4.450981157475917,-1.2228900004619687
-4.409466775579084,-1.4382870673155557
-4.354374649301697,-1.6506174653645442
-4.285926615191853,-1.8590262150366785
-4.204398289324605,-2.062674127853602
-4.110117957493307,-2.2607411855466593
-4.003465253318584,-2.4524298419810573
-3.884869629597746,-2.6369682345926493
-3.754808629049926,-2.8136132924060657
-3.613805961420113,-2.981653728119263
-3.462429394684837,-3.1404129022064513
-3.3012884688509274,-3.2892515475066384
-3.131032041553029,-3.4275703433268774
-2.9523456753329285,-3.5548123286951547
-2.76594887712115,-3.670465145045659
-2.57259220103651,-3.774063099305887
-2.3730542261695637,-3.8651890390782855
-2.1681384215194166,-3.943476032365724
-1.9586699107076346,-4.00860884507714
-1.7454921494966575,-4.060325210363966
-1.5294635294911163,-4.098416884676159
-1.311453921697818,-4.1227304862854846
-1.0923411738622106,-4.133168112899596
-0.8730075756853551,-4.129687735880013
-0.6543363061546801,-4.1123033694766145
-0.4372078772939233,-4.081085014397207
-0.2224965886519782,-4.036158375939367
-0.011067006807200297,-3.97770435781959
0.1962295159370775,-3.905958333737863
0.3985582696477832,-3.8212091996108493
0.595104547844391,-3.723798210290001
0.7850769280343901,-3.614117605448711
0.9677104584923231,-3.4926090301715886
1.142269738450405,-3.3597617566055797
1.30805187929785,-3.2161107138337206
1.464389334865241,-3.0622343339045095
1.6106525893973394,-2.898752222690214
1.7462526923908506,-2.726322664952698
1.870643630090227,-2.545639973663038
1.9833245240923616,-2.357431694248225
2.083841648207127,-2.1624556750225223
2.1717902554526076,-1.9614970155997786
2.246816207828336,-1.755364905574388
2.308617402304038,-1.5448893662003764
2.3569449872819077,-1.3309179081887694
2.391604364634158,-1.1143121190810934
2.4124559732810034,-0.8959441939404182
2.4194158511538677,-0.6766934233296868
4.196475902765428,-0.676693423329686
4.192099062354751,-0.5388137578513033
4.178986165114278,-0.4014892851220332
4.1571900120530785,-0.2652729623257396
4.126798368586716,-0.13071328451762088
4.0879336111368865,0.0016479239717895888
4.040752234364767,0.13127769127196864
3.985444221022246,0.257654044062017
3.922232276958435,0.3802681093729956
3.8513709343618174,0.4986261636397671
3.7731455268489604,0.6122516207515372
3.6878710405267485,0.7206869510959137
3.595890845654502,0.8234955238691748
3.497575314013135,0.9202633652344065
3.3933203275487136,1.010600825248038
3.2835456842955812,1.0941441468426383
3.168693407997843,1.1705569305482406
3.0492259682357536,1.2395314890542783
2.925624418223947,1.3007900861577881
2.798386457779924,1.3540860551090745
2.6680244292625472,1.3992047918516508
2.5350632545501903,1.435964619157031
2.4000383213656025,1.4642175181748096
2.2634933274585087,1.4838497244523257
2.1259780913266675,1.4947821860239643
1.9880463382908373,1.4969708817255218
1.8502534708383402,1.490406998451894
1.7131543322132734,1.475116966644341
1.5773009722585933,1.4511623538644323
1.4432404245062407,1.4186396168832
1.3115125034661792,1.3776797132837706
1.182647630983888,1.3284475741413957
1.0571647004188003,1.2711414399042258
0.9355689872438819,1.2059920621489901
0.8183501144796408,1.1332617744258433
0.7059800811550261,1.0532434359337428
0.5989113617339343,0.9662592522798241
0.49757508416023555,0.8726594780711345
0.40237929385771265,0.772821006562957
0.313707310675152,0.6671458520426865
0.2319161853926064,0.556059531060191
0.1573352620039199,0.4400093490228403
0.09026485156470754,0.3194625990545118
0.030975022945723518,0.1949046803711021
-0.02029548463915809,0.0668371437492099
-0.0633402229515001,-0.06422432804182943
-0.09798586602248971,-0.19775199671244126
-0.12409290807544471,-0.3332081934686495
-0.14155622526633582,-0.47004748401453667
-0.15030549898040357,-0.6077188648236482
-0.15030549898040357,-0.7456679818357241
-0.14155622526633582,-0.8833393626448357
-0.12409290807544471,-1.0201786531907229
-0.09798586602248971,-1.1556348499469302
-0.0633402229515001,-1.2891625186175428
-0.020295484639158534,-1.4202239904085814
0.030975022945723518,-1.5482915270304742
0.09026485156470732,-1.6728494457138832
0.15733526200392012,-1.7933961956822124
0.23191618539260617,-1.9094463777195625
0.31370731067515223,-2.020532698702059
0.40237929385771243,-2.1262078532223283
0.49757508416023577,-2.2260463247305067
0.5989113617339339,-2.319646098939196
0.7059800811550265,-2.406630282593115
0.8183501144796403,-2.486648621085215
0.9355689872438833,-2.5593789088083625
1.0571647004188005,-2.624528286563598
1.182647630983888,-2.681834420800768
1.3115125034661788,-2.731066559943142
1.4432404245062416,-2.7720264635425718
1.5773009722585938,-2.8045492005238044
1.7131543322132734,-2.828503813303713
1.8502534708383398,-2.843793845111265
1.9880463382908382,-2.8503577283848935
2.125978091326668,-2.8481690326833364
2.263493327458508,-2.8372365711116974
2.4000383213656016,-2.8176043648341818
2.5350632545501908,-2.789351465816403
2.6680244292625472,-2.7525916385110225
2.7983864577799236,-2.7074729017684467
2.925624418223948,-2.65417693281716
3.0492259682357536,-2.59291833571365
3.168693407997843,-2.5239437772076125
3.283545684295581,-2.4475309935020104
3.3933203275487145,-2.3639876719074095
3.497575314013136,-2.273650211893778
3.595890845654502,-2.1768823705285465
3.687871040526748,-2.0740737977552866
3.773145526848961,-1.9656384674109086
3.8513709343618174,-1.8520130102991388
3.922232276958435,-1.7336549560323677
3.985444221022245,-1.6110408907213896
4.040752234364767,-1.48466453793134
4.0879336111368865,-1.3550347706311614
4.126798368586716,-1.2226735621417513
4.157190012053079,-1.0881138843336313
4.178986165114278,-0.9518975615373382
4.192099062354751,-0.8145730888080687
4.196475902765428,-0.6766934233296865
3.2885199930885998,1.4987062927146848
3.284143152658676,1.6365859587993996
3.271030255360538,1.77391043213256
3.2492341022034896,1.9101267555278711
3.218842458603478,2.044686433927722
3.179977700982739,2.177047642999197
3.132796324003137,2.306677410869429
3.0774883104173965,2.433053764215223
3.0142763660756087,2.555667830065402
2.943415023167375,2.674025884852658
2.8651896153105185,2.787651342464102
2.779915128613308,2.8960866732853274
2.6879349333365745,2.9988952465106937
2.5896194012628606,3.0956630883014666
2.4853644143399727,3.186000548712361
2.375589770604102,3.269543870674347
2.2607374938012947,3.3459566547159776
2.1412700535138427,3.4149312135253345
2.0176685029584926,3.476189810898231
1.890430541954935,3.5294857800838892
1.7600685128642852,3.574604517024877
1.6271073375672258,3.6113643444919106
1.4920824037888596,3.639617243633932
1.355537409281303,3.6592494499977817
1.2180221725447324,3.670181911617497
1.0800904189023413,3.672370607328679
0.9422975508438939,3.665806724026186
0.8051984116159274,3.650516692151395
0.6693450510638261,3.626562079266144
0.5352845027219363,3.5940393421418917
0.4035565811025953,3.553079438362339
0.2746917080536151,3.503847299003464
0.14920877693671042,3.446541164514288
0.027613063227069468,3.381391786472555
-0.0896058100526469,3.308661498429573
-0.20197584387141387,3.2286431595855887
-0.309044563763345,3.141658975549153
-0.41038084178267464,3.0480592009288543
-0.5055766325038253,2.9482207289816325
-0.5942486160763252,2.8425455739966505
-0.6760397417185509,2.7314592525256485
-0.7506206654352103,2.6154090699779617
-0.8176910761693679,2.494862319479523
-0.8769809050490815,2.3703044002483646
-0.9282514128594275,2.24223686306329
-0.9712961513610603,2.1111753906959017
-1.0059417945844062,1.9776477214380959
-1.032048836752168,1.842191524086213
-1.0495121540198546,1.7053522329385689
-1.0582614277723978,1.5676808515240412
-1.0582614277723978,1.429731733905328
-1.0495121540198546,1.2920603524908003
-1.032048836752168,1.1552210613431562
-1.0059417945844062,1.0197648639912742
-0.9712961513610603,0.8862371947334675
-0.9282514128594279,0.7551757223660804
-0.8769809050490815,0.6271081851810046
-0.8176910761693681,0.5025502659498468
-0.7506206654352101,0.38200351545140765
-0.6760397417185511,0.2659533329037218
-0.594248616076325,0.15486701143271842
-0.5055766325038256,0.0491918564477376
-0.4103808417826744,-0.050646615499485126
-0.30904456376334566,-0.14424639011978324
-0.20197584387141343,-0.23123057415621928
-0.08960581005264734,-0.3112489130002034
0.0276130632270708,-0.38397920104318595
0.14920877693671075,-0.44912857908491843
0.2746917080536151,-0.5064347135740945
0.40355658110259474,-0.5556668529329696
0.5352845027219371,-0.5966267567125225
0.6693450510638266,-0.6291494938367745
0.8051984116159274,-0.6531041067220253
0.9422975508438933,-0.668394138596816
1.0800904189023421,-0.6749580218993092
1.2180221725447329,-0.6727693261881273
1.3555374092813024,-0.6618368645684121
1.4920824037888587,-0.6422046582045629
1.6271073375672263,-0.613951759062541
1.7600685128642852,-0.5771919315955074
1.8904305419549345,-0.5320731946545196
2.0176685029584935,-0.47877722546886137
2.1412700535138427,-0.4175186280959644
2.2607374938012947,-0.3485440692866082
2.375589770604101,-0.27213128524497754
2.4853644143399736,-0.18858796328299077
2.589619401262861,-0.09825050287209658
2.6879349333365745,-0.0014826610813241103
2.7799151286133075,0.1013259121440413
2.865189615310519,0.20976124296526844
2.943415023167375,0.3233867005767115
3.0142763660756087,0.4417447553639673
3.0774883104173965,0.5643588212141463
3.132796324003137,0.6907351745599417
3.179977700982739,0.8203649424301729
3.218842458603478,0.9527261515016472
3.2492341022034896,1.0872858299014996
3.271030255360538,1.22350215329681
3.284143152658676,1.36082662662997
3.2885199930885998,1.4987062927146844
